DeliveryID,DriverID,VehicleID,RouteID,StartTime,DistanceKM,EndTime
8441,49.0,16.0,172,2024-09-14 18:56:52,9.4,2024-09-14 19:12:43.634198980
8442,48.0,35.0,182,2024-01-19 22:48:15,6.3,2024-01-19 22:58:27.873409260
8443,63.0,26.0,104,2025-07-05 17:24:05,23.6,2025-07-05 17:59:58.367589200
8444,48.0,38.0,48,,22.4,2024-03-14 04:15:39.513445380
8445,44.0,30.0,22,2023-09-13 10:51:05,19.8,2023-09-13 11:20:35.578237700
8446,51.0,42.0,104,2024-07-27 21:30:06,23.6,2024-07-27 22:17:16.157728740
8447,62.0,37.0,163,2023-05-01 01:17:44,15.9,2023-05-01 01:46:51.062286080
8448,79.0,,45,2024-03-30 02:04:13,17.1,2024-03-30 02:37:05.651957980
8449,41.0,18.0,28,2024-02-23 09:39:48,22.5,2024-02-23 10:11:53.377414440
8450,80.0,28.0,67,2023-09-18 15:21:58,10.1,2023-09-18 15:34:39.251558380
8451,27.0,40.0,86,2025-02-02 02:56:37,23.4,2025-02-02 03:32:32.642106280
8452,96.0,16.0,38,2023-12-02 13:47:49,23.3,2023-12-02 14:21:37.089720880
8453,98.0,2.0,181,2024-12-04 15:15:44,19.4,2024-12-04 15:39:57.295178540
8454,57.0,20.0,103,2023-02-07 03:08:28,16.3,2023-02-07 03:28:57.528684760
8455,42.0,30.0,87,2024-10-12 00:53:26,9.8,2024-10-12 01:06:33.576032360
8456,12.0,9.0,6,2025-07-10 06:35:24,24.3,2025-07-10 07:11:54.260595060
8457,82.0,1.0,142,2023-09-07 20:16:20,5.1,2023-09-07 20:26:16.147151360
8458,,27.0,36,2025-05-15 08:00:15,14.5,
8459,60.0,9.0,51,2025-07-03 04:36:21,19.9,2025-07-03 05:06:34.363867920
8460,64.0,20.0,87,2022-10-05 17:21:34,9.8,2022-10-05 17:39:35.637424120
8461,4.0,27.0,77,,9.4,2022-10-26 09:05:31.304031280
8462,98.0,39.0,44,2024-03-27 12:35:07,10.4,2024-03-27 12:51:04.190579500
8463,39.0,35.0,45,2024-02-17 20:54:47,17.1,2024-02-17 21:17:16.697158340
8464,19.0,33.0,115,2024-02-09 18:26:26,12.9,2024-02-09 18:51:28.823319920
8465,62.0,13.0,112,2025-02-16 16:59:41,15.0,2025-02-16 17:25:10.199273660
8466,45.0,14.0,169,2024-07-02 06:54:40,7.1,2024-07-02 07:05:40.899207880
8467,61.0,1.0,6,2023-10-14 22:38:15,24.3,2023-10-14 23:15:55.817451420
8468,31.0,50.0,110,2024-08-10 13:46:33,12.7,2024-08-10 14:09:33.765675600
8469,49.0,7.0,92,2023-07-16 13:25:46,11.0,2023-07-16 13:40:32.751275320
8470,31.0,47.0,135,2023-08-17 17:41:41,8.4,2023-08-17 17:54:34.152903080
8471,42.0,33.0,95,2024-06-02 05:59:18,16.1,2024-06-02 06:19:25.895493600
8472,48.0,39.0,93,2022-07-31 23:45:36,24.8,2022-08-01 00:16:56.734817580
8473,20.0,34.0,47,2022-09-30 08:14:17,16.2,2022-09-30 08:40:32.648088199
8474,84.0,46.0,161,2025-02-24 19:04:19,16.6,2025-02-24 19:29:17.625255340
8475,96.0,28.0,107,2022-12-27 13:18:30,23.6,2022-12-27 14:00:24.262831560
8476,20.0,7.0,22,2025-04-28 00:34:57,19.8,2025-04-28 01:14:20.389183380
8477,16.0,46.0,67,2023-11-13 10:57:41,10.1,2023-11-13 11:16:44.849353399
8478,57.0,24.0,104,2025-02-22 07:50:05,23.6,2025-02-22 08:26:44.782570400
8479,19.0,15.0,13,2023-03-03 11:01:48,14.3,2023-03-03 11:23:16.961516040
8480,95.0,24.0,56,2024-08-19 10:07:33,11.2,2024-08-19 10:26:13.932687720
8481,13.0,27.0,77,2024-09-20 16:20:36,9.4,2024-09-20 16:32:34.152875820
8482,20.0,39.0,12,2022-09-23 04:04:15,21.7,2022-09-23 04:47:26.146884120
8483,76.0,3.0,5,2023-03-30 05:59:10,20.3,2023-03-30 06:39:27.479336140
8484,49.0,10.0,183,2023-10-17 00:33:03,5.5,2023-10-17 00:43:42.659866800
8485,26.0,12.0,127,2023-01-28 11:41:22,14.0,2023-01-28 12:05:34.998708040
8486,35.0,41.0,76,2023-01-31 22:35:43,6.4,2023-01-31 22:45:58.358502520
8487,41.0,29.0,74,2025-03-06 15:06:56,6.0,2025-03-06 15:17:31.526617280
8488,10.0,8.0,15,2023-04-22 20:34:05,10.0,2023-04-22 20:48:35.908882400
8489,76.0,10.0,66,2023-06-02 16:11:55,16.0,2023-06-02 16:42:01.512002260
8490,24.0,17.0,38,2023-08-31 09:40:21,23.3,2023-08-31 10:10:49.156583040
8491,73.0,9.0,98,2023-01-05 13:51:47,20.7,2023-01-05 14:29:55.733112380
8492,69.0,42.0,55,2024-11-21 10:05:20,14.3,2024-11-21 10:32:25.038208580
8493,31.0,15.0,183,,5.5,2023-10-29 12:08:07.923908120
8494,54.0,4.0,47,2022-09-10 12:17:30,16.2,
8495,58.0,21.0,104,2024-12-27 04:53:23,23.6,2024-12-27 05:38:32.263988180
8496,98.0,7.0,14,2022-08-27 06:45:03,13.5,2022-08-27 07:11:36.620908140
8497,60.0,48.0,143,2024-04-18 06:21:48,21.8,2024-04-18 07:02:06.611591460
8498,11.0,8.0,163,2023-05-07 12:57:18,15.9,
8499,73.0,46.0,159,2024-02-25 14:02:09,19.3,2024-02-25 14:39:46.635308880
8500,86.0,20.0,162,2023-11-20 00:54:33,23.5,2023-11-20 01:41:10.123723380
8501,40.0,7.0,7,2023-05-13 13:06:53,14.0,2023-05-13 13:28:18.802998320
8502,55.0,46.0,38,2024-05-05 15:01:44,23.3,2024-05-05 15:35:02.516562500
8503,47.0,6.0,127,2024-10-22 23:29:48,14.0,2024-10-22 23:53:41.338077360
8504,,9.0,129,2024-05-23 23:06:45,12.1,
8505,61.0,14.0,14,2023-02-17 22:21:16,13.5,2023-02-17 22:43:28.945964320
8506,80.0,48.0,25,2023-08-24 04:00:27,21.3,2023-08-24 04:35:52.863807240
8507,74.0,36.0,117,2022-12-26 11:37:18,9.6,2022-12-26 11:55:00.806157600
8508,34.0,29.0,136,2025-05-25 05:35:13,10.4,2025-05-25 05:50:42.406903240
8509,62.0,3.0,168,2024-04-19 06:39:32,17.9,2024-04-19 07:09:37.888664480
8510,79.0,45.0,6,2022-07-17 11:48:32,24.3,2022-07-17 12:35:15.179839400
8511,82.0,31.0,79,2022-10-02 05:18:43,23.7,2022-10-02 05:55:09.183109840
8512,45.0,24.0,20,2022-12-22 16:34:17,5.7,2022-12-22 16:43:43.823496080
8513,95.0,24.0,81,2024-02-17 16:04:17,16.0,2024-02-17 16:33:33.704845040
8514,5.0,48.0,96,2024-02-08 02:57:18,5.2,2024-02-08 03:04:34.710827759
8515,51.0,36.0,187,,9.6,2023-04-27 00:27:08.833204340
8516,97.0,35.0,134,2025-03-20 00:26:23,15.4,2025-03-20 00:53:15.787093280
8517,58.0,25.0,167,2023-09-12 02:21:20,5.9,2023-09-12 02:30:09.719328260
8518,93.0,39.0,138,2023-01-24 09:32:07,11.0,2023-01-24 09:48:40.487031339
8519,3.0,21.0,137,2024-04-14 22:05:04,8.3,2024-04-14 22:21:12.149054500
8520,23.0,15.0,162,2025-06-08 11:13:00,23.5,2025-06-08 11:48:52.082950080
8521,10.0,34.0,55,2022-10-28 12:41:07,14.3,
8522,47.0,9.0,75,2024-05-03 02:52:03,7.7,2024-05-03 03:01:56.714844000
8523,32.0,3.0,75,2023-09-14 08:22:40,7.7,2023-09-14 08:34:01.164331840
8524,48.0,10.0,94,2022-12-13 19:15:52,6.9,2022-12-13 19:27:58.302643960
8525,,50.0,189,,13.6,2025-06-30 12:02:07.451489600
8526,36.0,15.0,59,2022-11-21 14:49:30,20.2,2022-11-21 15:19:59.675509200
8527,88.0,16.0,110,2024-06-29 05:30:10,12.7,2024-06-29 05:54:03.623929060
8528,,13.0,117,2022-11-19 12:31:12,9.6,
8529,20.0,44.0,11,2022-09-06 00:42:28,15.6,2022-09-06 01:04:42.439726600
8530,3.0,,13,2023-08-15 04:50:08,14.3,2023-08-15 05:11:22.269130220
8531,69.0,1.0,62,2023-02-05 17:10:26,5.3,2023-02-05 17:18:56.093017460
8532,3.0,47.0,114,2025-05-17 19:18:36,11.8,2025-05-17 19:39:39.801453419
8533,40.0,33.0,71,2024-09-17 18:56:04,8.7,2024-09-17 19:07:33.823226620
8534,60.0,8.0,95,2024-09-18 13:11:31,16.1,2024-09-18 13:37:37.970567680
8535,70.0,16.0,107,2022-10-17 17:46:08,23.6,2022-10-17 18:15:50.303862020
8536,79.0,48.0,22,2024-10-09 23:39:04,19.8,2024-10-10 00:09:07.685774320
8537,70.0,35.0,38,2024-10-20 12:01:15,23.3,2024-10-20 12:32:46.206651300
8538,23.0,14.0,142,2025-05-10 06:02:50,5.1,2025-05-10 06:10:12.853148060
8539,60.0,41.0,6,2023-09-22 13:49:17,24.3,2023-09-22 14:24:53.245191980
8540,30.0,27.0,31,2022-12-11 04:52:35,17.5,2022-12-11 05:24:21.905659340
8541,39.0,44.0,125,2025-05-05 03:13:26,13.9,2025-05-05 03:33:03.715208720
8542,40.0,48.0,51,2023-11-12 18:42:36,19.9,2023-11-12 19:17:02.826862380
8543,48.0,1.0,131,2023-06-28 13:14:21,5.2,2023-06-28 13:22:48.506040960
8544,85.0,39.0,145,2024-08-20 15:37:02,24.5,2024-08-20 16:22:11.769447080
8545,45.0,50.0,20,2025-05-05 00:39:13,5.7,2025-05-05 00:47:31.381327480
8546,37.0,43.0,135,2022-10-26 16:46:12,8.4,2022-10-26 17:02:57.845800080
8547,22.0,30.0,145,2024-01-12 06:58:00,24.5,2024-01-12 07:33:11.828937960
8548,52.0,35.0,58,2023-08-07 12:16:27,21.1,2023-08-07 12:51:33.164845260
8549,2.0,10.0,117,2024-07-14 11:41:34,9.6,2024-07-14 11:57:56.526032500
8550,14.0,31.0,155,2025-06-05 00:10:53,13.8,2025-06-05 00:33:23.082713780
8551,18.0,12.0,13,2025-02-23 17:56:44,14.3,2025-02-23 18:23:43.108084580
8552,50.0,40.0,5,2022-10-02 10:20:23,20.3,2022-10-02 10:46:34.686314180
8553,15.0,35.0,65,2023-06-02 03:26:30,12.6,2023-06-02 03:47:38.427086400
8554,37.0,34.0,145,2024-03-14 17:50:58,24.5,2024-03-14 18:30:17.446988680
8555,2.0,39.0,165,2024-03-03 11:37:58,20.4,2024-03-03 12:09:15.334306600
8556,84.0,32.0,144,2025-06-22 07:40:28,13.8,2025-06-22 08:00:50.936916340
8557,74.0,12.0,146,2024-12-17 09:29:51,11.4,2024-12-17 09:44:55.457436900
8558,69.0,45.0,92,2024-02-09 00:32:46,11.0,2024-02-09 00:51:41.185715500
8559,32.0,28.0,3,2024-03-21 07:36:29,24.7,2024-03-21 08:08:26.957937680
8560,,19.0,146,2023-10-07 05:05:17,11.4,2023-10-07 05:26:31.589094980
8561,57.0,24.0,169,2025-04-12 19:19:50,7.1,2025-04-12 19:30:53.784959959
8562,61.0,20.0,128,2023-01-12 04:40:46,13.2,2023-01-12 05:02:59.993286700
8563,5.0,22.0,78,2023-03-12 12:02:39,6.2,2023-03-12 12:10:28.554941040
8564,,11.0,17,,5.6,2024-06-29 04:38:32.304018360
8565,18.0,28.0,83,2025-04-10 04:25:23,24.5,2025-04-10 04:59:24.418742720
8566,48.0,45.0,61,,16.3,2023-11-18 23:11:20.670040720
8567,40.0,,175,2023-05-22 02:49:21,25.0,2023-05-22 03:29:03.998943900
8568,68.0,20.0,72,2025-03-08 06:11:55,24.1,2025-03-08 06:46:49.801832140
8569,96.0,5.0,68,2022-09-03 16:06:08,19.8,2022-09-03 16:43:20.930031020
8570,100.0,40.0,152,2023-11-06 06:52:32,16.8,2023-11-06 07:15:16.356597980
8571,,7.0,93,2024-03-05 04:24:20,24.8,2024-03-05 04:59:14.488758560
8572,4.0,22.0,175,2024-04-08 10:47:46,25.0,2024-04-08 11:33:18.077810079
8573,17.0,37.0,56,2023-11-02 07:30:56,11.2,2023-11-02 07:44:36.939443660
8574,52.0,41.0,127,2025-04-28 17:16:39,14.0,2025-04-28 17:35:55.050722099
8575,63.0,29.0,75,2025-06-28 00:42:45,7.7,2025-06-28 00:55:12.084749820
8576,42.0,12.0,76,2025-04-28 16:58:19,6.4,2025-04-28 17:10:40.898879740
8577,33.0,29.0,142,2022-10-29 20:01:32,5.1,2022-10-29 20:08:44.286872360
8578,86.0,36.0,71,2024-06-09 13:40:44,8.7,2024-06-09 13:52:39.388947440
8579,18.0,35.0,67,2025-05-18 00:52:44,10.1,2025-05-18 01:12:43.839483440
8580,27.0,43.0,139,2025-07-04 20:57:34,10.0,2025-07-04 21:13:45.767058340
8581,79.0,22.0,2,2023-08-17 14:42:47,15.8,2023-08-17 15:02:32.006648600
8582,61.0,18.0,17,2022-10-23 09:58:38,5.6,2022-10-23 10:06:35.520812600
8583,25.0,22.0,170,2024-12-03 07:43:02,9.4,
8584,61.0,19.0,58,2024-01-11 00:48:28,21.1,2024-01-11 01:15:00.104052160
8585,10.0,34.0,125,2024-07-19 19:57:04,13.9,2024-07-19 20:21:26.870469940
8586,80.0,9.0,23,2023-09-10 21:10:44,9.7,2023-09-10 21:26:25.670944760
8587,4.0,,33,2022-07-24 10:03:37,18.4,2022-07-24 10:36:08.626641340
8588,31.0,19.0,45,2022-09-10 17:18:59,17.1,2022-09-10 17:44:10.701549380
8589,32.0,38.0,78,2022-10-11 09:30:20,6.2,2022-10-11 09:39:51.382133060
8590,24.0,9.0,49,2024-09-03 21:17:52,24.1,2024-09-03 22:04:40.865447140
8591,59.0,28.0,106,2024-04-25 04:53:24,20.0,2024-04-25 05:20:46.257864360
8592,18.0,30.0,20,2024-01-17 12:39:10,5.7,2024-01-17 12:46:11.211252520
8593,96.0,25.0,111,2025-04-20 14:12:10,20.8,2025-04-20 14:53:28.241059900
8594,,18.0,181,2023-11-30 08:35:34,19.4,
8595,,26.0,145,2024-09-01 17:23:01,24.5,2024-09-01 18:09:49.577807560
8596,72.0,,109,2023-11-29 05:15:19,18.5,2023-11-29 05:49:44.464465000
8597,65.0,27.0,136,2023-10-04 14:31:43,10.4,2023-10-04 14:48:15.224637819
8598,2.0,36.0,7,2024-07-19 02:04:32,14.0,2024-07-19 02:29:13.989737960
8599,21.0,4.0,165,2022-10-08 07:52:45,20.4,2022-10-08 08:18:56.691383160
8600,83.0,49.0,49,2024-09-10 07:12:40,24.1,2024-09-10 07:56:18.606957160
8601,42.0,26.0,196,2025-02-05 16:33:44,15.6,2025-02-05 17:02:14.079029180
8602,94.0,45.0,30,2024-04-01 05:07:23,6.2,2024-04-01 05:15:04.679252300
8603,25.0,,52,2024-03-01 02:00:09,18.9,2024-03-01 02:30:20.897490780
8604,53.0,,54,2023-07-05 17:06:02,11.4,2023-07-05 17:28:21.626586020
8605,9.0,,52,2024-04-05 11:21:33,18.9,2024-04-05 11:58:36.676253100
8606,42.0,,85,,21.1,2024-07-26 06:18:22.316511260
8607,28.0,45.0,107,2025-02-19 06:23:22,23.6,2025-02-19 07:04:05.070182320
8608,37.0,4.0,170,2023-09-08 15:37:13,9.4,2023-09-08 15:49:33.471390520
8609,61.0,7.0,155,,13.8,2023-02-06 10:06:12.098206340
8610,59.0,22.0,3,2024-03-04 06:35:44,24.7,2024-03-04 07:19:44.256151580
8611,32.0,30.0,95,2025-04-03 19:32:03,16.1,2025-04-03 19:55:01.546847280
8612,41.0,22.0,16,2023-09-02 11:59:50,10.5,2023-09-02 12:19:14.312500220
8613,75.0,29.0,71,2025-06-27 17:09:29,8.7,2025-06-27 17:25:55.104414080
8614,85.0,11.0,117,,9.6,2024-12-29 08:57:20.043373680
8615,24.0,16.0,98,2023-04-02 21:52:01,20.7,2023-04-02 22:22:31.313280580
8616,65.0,44.0,42,2022-08-31 04:03:27,23.4,2022-08-31 04:45:24.622175760
8617,80.0,6.0,122,2023-03-24 06:29:25,19.2,2023-03-24 06:53:34.016019280
8618,88.0,37.0,184,,7.2,2025-05-21 12:00:49.251549000
8619,10.0,13.0,109,2024-07-10 21:21:49,18.5,
8620,96.0,33.0,33,2025-04-18 23:23:30,18.4,2025-04-18 23:57:16.785831780
8621,92.0,47.0,29,2022-11-05 14:53:30,9.4,2022-11-05 15:07:10.633260840
8622,50.0,8.0,114,2024-04-06 03:59:46,11.8,2024-04-06 04:22:59.521213780
8623,97.0,11.0,95,2023-06-17 03:55:00,16.1,2023-06-17 04:17:50.389654500
8624,63.0,33.0,91,2022-08-05 14:28:14,9.9,2022-08-05 14:45:20.436734660
8625,86.0,33.0,103,2025-04-25 06:28:01,16.3,2025-04-25 06:59:02.301240640
8626,65.0,44.0,62,2024-01-05 13:35:02,5.3,2024-01-05 13:43:43.875907640
8627,99.0,48.0,194,2024-11-24 07:44:26,12.3,2024-11-24 08:03:15.134962820
8628,58.0,40.0,8,2023-12-02 23:13:20,6.6,2023-12-02 23:22:22.173504620
8629,76.0,27.0,43,,15.7,2022-12-07 01:54:47.437795520
8630,46.0,46.0,113,2022-07-19 16:10:13,7.0,2022-07-19 16:19:30.397533880
8631,89.0,39.0,175,2024-04-17 13:59:09,25.0,2024-04-17 14:38:00.624053880
8632,28.0,18.0,12,2024-12-23 20:16:44,21.7,2024-12-23 20:52:17.114000360
8633,81.0,45.0,84,2023-11-13 23:36:24,21.3,2023-11-14 00:16:15.441788340
8634,80.0,32.0,40,2024-01-18 08:25:08,7.7,2024-01-18 08:35:42.731458820
8635,96.0,45.0,5,2024-09-20 12:27:34,20.3,
8636,59.0,41.0,184,2023-10-27 15:10:00,7.2,2023-10-27 15:22:38.284598820
8637,4.0,24.0,57,2025-04-07 10:37:31,22.7,2025-04-07 11:16:16.771829500
8638,41.0,22.0,110,2025-01-13 05:10:14,12.7,2025-01-13 05:28:55.265746760
8639,60.0,50.0,110,2023-10-05 04:58:18,12.7,2023-10-05 05:16:46.248771720
8640,62.0,3.0,1,2025-05-18 18:44:25,13.5,2025-05-18 19:08:48.792209560
8641,11.0,,161,2024-07-23 18:23:27,16.6,2024-07-23 18:47:00.948899700
8642,20.0,14.0,188,2023-11-01 01:52:46,8.7,2023-11-01 02:05:30.090509320
8643,90.0,32.0,73,2025-04-28 19:27:50,21.8,2025-04-28 20:10:49.576676840
8644,7.0,9.0,105,2025-04-12 11:52:51,24.2,2025-04-12 12:41:13.216215780
8645,95.0,16.0,34,2022-10-05 16:55:51,18.9,2022-10-05 17:18:33.353714820
8646,,25.0,72,2024-01-09 03:53:48,24.1,2024-01-09 04:35:57.648658320
8647,7.0,5.0,33,2025-01-21 14:18:00,18.4,2025-01-21 14:47:57.754043940
8648,64.0,13.0,56,2025-06-06 11:52:11,11.2,2025-06-06 12:09:44.787596960
8649,58.0,31.0,76,2022-11-07 13:06:52,6.4,2022-11-07 13:15:57.481563700
8650,4.0,21.0,100,2024-08-16 12:44:49,9.2,2024-08-16 12:59:35.357965480
8651,72.0,40.0,83,2025-03-22 19:08:25,24.5,2025-03-22 19:46:45.932524840
8652,14.0,9.0,149,2024-12-19 23:14:56,14.8,2024-12-19 23:37:26.691424700
8653,86.0,21.0,196,2023-12-29 15:43:38,15.6,2023-12-29 16:12:57.542762720
8654,23.0,9.0,132,2024-11-17 18:49:39,20.6,2024-11-17 19:18:49.814040000
8655,89.0,10.0,177,,21.6,2025-06-01 18:15:33.663178120
8656,36.0,41.0,11,2023-06-02 20:15:25,15.6,2023-06-02 20:44:55.324190860
8657,,44.0,123,2024-01-25 00:54:44,19.8,2024-01-25 01:34:00.043065440
8658,24.0,12.0,133,2023-08-01 12:19:54,23.1,2023-08-01 12:58:45.531079440
8659,82.0,11.0,60,2024-12-05 09:55:53,12.4,2024-12-05 10:15:55.325617580
8660,21.0,20.0,158,2025-04-05 12:38:24,9.8,2025-04-05 12:56:44.978240040
8661,63.0,50.0,66,2025-01-19 10:37:55,16.0,2025-01-19 10:59:31.726994020
8662,47.0,39.0,105,2024-12-27 20:11:13,24.2,2024-12-27 20:52:27.226270600
8663,69.0,33.0,144,2022-08-06 20:01:53,13.8,2022-08-06 20:19:09.111494659
8664,15.0,7.0,76,2024-08-18 09:08:37,6.4,2024-08-18 09:19:40.557679180
8665,31.0,1.0,90,2024-02-14 21:28:47,24.2,2024-02-14 22:13:13.811997260
8666,90.0,14.0,12,2023-01-19 12:05:34,21.7,2023-01-19 12:32:42.032311059
8667,4.0,45.0,26,2022-08-29 16:36:12,11.4,2022-08-29 16:57:37.055742360
8668,4.0,21.0,68,2024-06-04 06:07:30,19.8,2024-06-04 06:33:12.840415080
8669,44.0,45.0,27,,21.4,2022-10-01 10:49:06.416376940
8670,61.0,49.0,53,2023-09-14 19:07:00,12.9,2023-09-14 19:31:06.701069400
8671,63.0,8.0,87,2024-10-02 06:56:33,9.8,2024-10-02 07:09:17.259836400
8672,83.0,17.0,85,,21.1,2024-10-14 02:22:38.680561320
8673,26.0,45.0,176,2025-06-03 00:54:59,10.9,2025-06-03 01:10:38.046835160
8674,50.0,49.0,37,2022-10-30 14:12:11,22.2,2022-10-30 14:43:14.057809520
8675,33.0,15.0,45,2024-10-08 12:23:22,17.1,2024-10-08 12:52:46.846832620
8676,4.0,2.0,131,2024-03-21 20:49:09,5.2,2024-03-21 20:55:50.047708380
8677,57.0,,134,2022-11-29 17:42:12,15.4,2022-11-29 18:07:45.560881320
8678,62.0,29.0,134,2024-04-29 12:30:55,15.4,2024-04-29 13:00:47.207099740
8679,88.0,28.0,77,,9.4,2023-04-03 16:29:57.955433780
8680,95.0,8.0,157,2023-03-15 22:14:04,15.0,2023-03-15 22:42:16.803040480
8681,34.0,35.0,161,2023-06-30 20:08:17,16.6,2023-06-30 20:32:13.569474500
8682,34.0,24.0,17,2024-10-23 11:02:33,5.6,2024-10-23 11:12:24.704796540
8683,2.0,7.0,185,2023-08-24 20:43:51,15.3,2023-08-24 21:11:45.511422780
8684,43.0,28.0,11,2022-11-14 02:09:09,15.6,2022-11-14 02:39:07.171683840
8685,72.0,22.0,123,2023-09-08 09:57:07,19.8,2023-09-08 10:25:03.631902100
8686,49.0,26.0,66,2023-07-18 08:59:56,16.0,2023-07-18 09:28:52.340773400
8687,21.0,17.0,34,2023-06-06 05:27:45,18.9,2023-06-06 05:53:56.519187600
8688,12.0,38.0,144,2024-10-20 10:56:28,13.8,2024-10-20 11:13:20.008899040
8689,36.0,6.0,169,2024-04-06 11:06:04,7.1,2024-04-06 11:17:19.409238340
8690,1.0,11.0,124,2024-06-28 21:50:02,7.1,2024-06-28 22:02:54.216112520
8691,42.0,38.0,37,2024-05-09 20:52:26,22.2,2024-05-09 21:22:52.832177480
8692,16.0,2.0,150,2025-03-14 01:27:24,11.5,2025-03-14 01:41:38.824435800
8693,49.0,32.0,174,2023-05-07 13:42:11,18.8,2023-05-07 14:10:21.908511860
8694,6.0,26.0,35,2023-06-05 17:43:32,11.0,2023-06-05 17:58:31.119326420
8695,97.0,31.0,135,2024-02-18 19:36:19,8.4,2024-02-18 19:48:57.857293540
8696,13.0,32.0,50,2025-06-19 09:31:02,23.7,2025-06-19 10:16:55.938374420
8697,45.0,35.0,117,2024-09-03 06:50:37,9.6,2024-09-03 07:07:50.989708120
8698,9.0,2.0,15,2024-10-10 08:50:55,10.0,2024-10-10 09:05:54.013144900
8699,99.0,3.0,132,2023-05-24 03:38:23,20.6,2023-05-24 04:08:27.608712860
8700,28.0,33.0,88,2022-12-12 19:52:51,10.0,2022-12-12 20:12:13.173391980
8701,64.0,7.0,13,2023-06-17 05:53:06,14.3,2023-06-17 06:20:25.702427220
8702,34.0,21.0,29,2023-03-25 21:02:33,9.4,2023-03-25 21:18:22.364269980
8703,32.0,48.0,50,2022-10-11 04:21:49,23.7,2022-10-11 04:57:02.191638340
8704,65.0,25.0,16,2023-08-12 17:26:36,10.5,2023-08-12 17:45:51.336551220
8705,89.0,16.0,1,2025-06-02 04:56:43,13.5,2025-06-02 05:20:05.099350360
8706,52.0,23.0,34,2025-02-15 22:41:15,18.9,2025-02-15 23:12:28.068960300
8707,74.0,17.0,98,2023-10-18 12:10:36,20.7,2023-10-18 12:47:40.227768420
8708,66.0,33.0,104,2022-12-12 22:54:45,23.6,2022-12-12 23:25:36.523156560
8709,4.0,18.0,33,2024-11-07 11:55:14,18.4,2024-11-07 12:31:00.307127660
8710,25.0,39.0,143,2023-08-27 16:37:54,21.8,2023-08-27 17:21:01.664360760
8711,80.0,23.0,186,2022-11-03 14:04:52,11.6,
8712,63.0,9.0,81,2024-04-05 07:35:57,16.0,2024-04-05 08:07:16.142501100
8713,40.0,3.0,35,2023-05-17 20:07:31,11.0,2023-05-17 20:27:43.198851880
8714,69.0,48.0,181,2025-02-01 16:23:48,19.4,2025-02-01 17:01:41.087004060
8715,56.0,35.0,157,2022-09-09 20:26:12,15.0,2022-09-09 20:55:12.569994000
8716,23.0,24.0,120,2024-05-15 15:11:38,10.9,2024-05-15 15:26:27.911876660
8717,84.0,6.0,58,2024-10-01 18:25:53,21.1,2024-10-01 18:55:35.554448120
8718,3.0,19.0,77,2023-07-01 21:28:01,9.4,2023-07-01 21:41:15.380044060
8719,65.0,14.0,149,2023-08-09 15:38:37,14.8,2023-08-09 15:57:29.588777920
8720,51.0,3.0,39,2024-04-15 22:00:45,24.4,
8721,25.0,6.0,1,2022-12-27 14:58:08,13.5,2022-12-27 15:18:14.978943860
8722,80.0,17.0,49,2025-05-21 15:36:47,24.1,2025-05-21 16:12:20.094844279
8723,41.0,36.0,77,2023-10-21 05:46:02,9.4,2023-10-21 05:59:56.244029960
8724,5.0,22.0,43,2022-10-17 11:08:37,15.7,2022-10-17 11:28:14.176442560
8725,100.0,4.0,113,2023-11-11 01:05:51,7.0,2023-11-11 01:15:17.487675300
8726,64.0,10.0,88,,10.0,2023-08-14 19:12:17.036198800
8727,6.0,32.0,88,2024-01-20 18:36:15,10.0,2024-01-20 18:55:21.709287060
8728,76.0,47.0,77,2024-04-08 22:41:42,9.4,2024-04-08 22:59:56.850030240
8729,46.0,49.0,100,2023-10-14 22:58:38,9.2,2023-10-14 23:11:46.348506740
8730,23.0,49.0,133,2024-09-29 22:54:24,23.1,2024-09-29 23:34:56.883339480
8731,38.0,43.0,183,2022-08-11 19:43:14,5.5,2022-08-11 19:53:34.564247360
8732,5.0,4.0,78,2025-06-23 10:15:35,6.2,2025-06-23 10:25:32.037732200
8733,61.0,13.0,70,2022-10-19 07:50:31,7.8,2022-10-19 08:04:35.475511480
8734,,19.0,130,2022-09-19 23:35:49,17.0,2022-09-20 00:09:29.307307180
8735,3.0,46.0,109,2025-04-19 19:50:04,18.5,2025-04-19 20:14:40.046141260
8736,7.0,43.0,68,2023-10-31 15:19:26,19.8,2023-10-31 15:44:18.526232780
8737,90.0,38.0,63,2024-04-28 18:12:11,16.6,2024-04-28 18:40:36.170643680
8738,76.0,48.0,80,2023-09-22 18:46:53,14.8,2023-09-22 19:10:39.825428060
8739,50.0,26.0,100,2025-06-28 02:57:58,9.2,2025-06-28 03:11:11.380172920
8740,60.0,30.0,85,2023-03-24 01:17:34,21.1,2023-03-24 01:58:21.519194560
8741,65.0,43.0,81,2022-11-26 06:48:33,16.0,2022-11-26 07:18:34.596007020
8742,65.0,31.0,67,2023-09-18 18:02:04,10.1,2023-09-18 18:16:19.381773339
8743,97.0,38.0,88,2025-05-29 12:31:21,10.0,2025-05-29 12:49:32.612818080
8744,,12.0,198,2025-03-12 18:46:47,16.7,2025-03-12 19:17:53.449059080
8745,54.0,19.0,83,2023-08-12 20:36:31,24.5,2023-08-12 21:12:17.587481680
8746,53.0,23.0,98,2022-09-23 14:11:57,20.7,2022-09-23 14:38:25.914691440
